venue_id,venue_name,capacity,grass,dome,city,state,zip,country_code,timezone,latitude,longitude,elevation,construction_year
3990,William H. Greene Stadium,10000,False,False,Washington,DC,20059,US,America/New_York,38.925487,-77.021047,53.46718979,1926
3991,"William Dick"""" Price Stadium""""",30000,False,False,Norfolk,VA,23504,US,America/New_York,36.8469442,-76.2600839,4.916433334,1997
3992,Williams Stadium (VA),25000,False,False,Lynchburg,VA,24502,US,America/New_York,37.3544305,-79.1750239,272.9237061,1989
3994,Williams-Brice Stadium,80250,True,False,Columbia,SC,29208,US,America/New_York,33.9730239,-81.0191726,60.54548645,1934
3995,Dr. John W. Winkin Sports Complex,3000,,False,Bangor,ME,04401,US,,44.8011821,-68.7778138,,
3996,Yager Stadium,24286,False,False,Oxford,OH,45056,US,America/New_York,39.5197009,-84.7330255,242.2643585,1983
3997,Yale Bowl,61446,False,False,New Haven,CT,6520 ,US,America/New_York,41.3132441,-72.9605333,5.302621841,1914
3998,Zable Stadium,12400,False,False,Williamsburg,VA,23186,US,America/New_York,37.2730996,-76.7137202,26.07615852,1935
4013,Camping World Stadium,65000,False,False,Orlando,FL,32805,US,America/New_York,28.539167,-81.402778,31.37226868,1946
4014,Moretz Stadium,8500,,False,Hickory,NC,27244,US,,35.7333312,-81.3442915,351.6,1924
4015,Barron Stadium,6500,,False,Rome,GA,30161,US,,34.257038,-85.1646726,,
4029,Hale Stadium,10000,True,False,Nashville,TN,37209,US,America/Chicago,36.168056,-86.826944,138.4986725,1953
4102,Yankee Stadium,54251,False,False,New York,NY,10451,US,America/New_York,40.829167,-73.926389,6.745362282,2009
4103,Tiger Stadium (MO),0,,False,Excelsior Springs,MO,64024,US,,39.3417244,-94.2223507,,
4110,A.J. McClung Stadium,0,,False,Columbus,GA,,US,,32.4610708,-84.9880449,,
4113,Tropicana Field,31042,False,False,Saint Petersburg,FL,33705,US,America/New_York,27.768333,-82.653333,12.19581413,1990
4133,Braly Municipal Stadium,14215,False,False,Florence,AL,35630,US,America/Chicago,34.810914,-87.670587,172.3,1949
4134,Salem Stadium,0,,False,Salem,VA,26375,US,,37.293378,-80.054667,,
4205,Petco Park,0,,False,San Diego,CA,92093,US,,32.7174202,-117.1627728,,
4221,Target Field,0,,False,Minneapolis,MN,55488,US,,44.9772995,-93.2654692,,
4223,Marlins Park,34000,True,False,Miami,FL,33125,US,America/New_York,25.778056,-80.219722,1.853350639,2012
4245,Fenway Park,38073,True,False,Boston,MA,2297 ,US,America/New_York,42.346389,-71.0975,4.887843609,1912
4246,Center Parc Stadium,25000,False,False,Atlanta,GA,30315,US,America/New_York,33.735267,-84.389949,287,2017
4250,Wrigley Field,0,,False,Chicago,IL,60654,US,,41.8755616,-87.6244212,,
4251,Chase Field,0,False,True,Phoenix,AZ,85004,US,America/Phoenix,33.445278,-112.066944,323.2064514,1998
4258,Dignity Health Sports Park,48114,True,False,Carson,CA,90746,US,America/Los_Angeles,33.864,-118.261,39,2003
4293,Guaranteed Rate Field,40615,True,False,Chicago,IL,60616,US,America/Chicago,41.83,-87.633889,180.8555756,1991
4416,Spec Martin Municipal Stadium,6000,True,False,DeLand,FL,32720,US,America/New_York,29.0208575,-81.2993746,14.65544891,1941
4417,Five Star Stadium at the Moye Complex,10200,False,False,Macon,GA,31207,US,America/New_York,32.8262075,-83.6522485,138.6699677,2013
4418,Jerry Richardson Stadium,15300,False,False,Charlotte,NC,28223,US,America/New_York,35.3105033,-80.7401194,190.365509,2013
4419,Bob Ford Field,8500,False,False,Albany,NY,12222,US,America/New_York,42.6808062,-73.8272841,64.42764282,2013
4420,Florida Tech Panther Stadium,0,,False,Melbourne,FL,32910,US,,28.106471,-80.6371513,,
4421,Multi-Sport Performance Stadium,2500,,False,Philippi,WV,26416,US,,39.1523198,-80.0403578,,
4422,Valhalla Stadium,2500,,False,Mount Berry,GA,30149,US,,34.275093,-85.1832843,,
4423,Young-Wise Memorial Stadium,1500,,False,Conway,AR,72112,US,,35.2521996,-92.6888936,,
4424,Husky Stadium,5000,False,False,Houston,TX,77074,US,America/Chicago,29.6949025,-95.5167353,19.87884521,2014
4425,Southwestern Field House,0,,False,Georgetown,TX,78633,US,,30.6326942,-97.6772311,,
4426,Matador Stadium,0,,False,Seguin,TX,79765,US,,29.5688411,-97.9647269,,
4427,John A. Farrell Stadium,7500,,False,West Chester,PA,19383,US,,39.9597213,-75.6059638,,
4428,Saxon Stadium,2300,,False,Erie,PA,16530,US,America/New_York,42.1294712,-80.0852695,198,
4429,Seth Grove Stadium,7700,,False,Shippensburg,PA,17257,US,,40.0507198,-77.5205485,,
4430,Mihalik-Thompson Stadium,10000,,False,Slippery Rock,PA,,US,,41.0639506,-80.0564468,,
4431,Chryst Field at Biemesderfer Stadium,5300,,False,Millersville,PA,17551,US,,39.997998,-76.3545372,,
4432,Andre Reed Stadium,5600,,False,Kutztown,PA,17067,US,,40.5173165,-75.7774177,,
4433,George P. Miller Stadium,6000,,False,Indiana,PA,15102,US,,40.6214551,-79.1525349,,
4435,Robert B. Redman Stadium,5000,,False,Bloomsburg,PA,17815,US,,41.0044958,-76.4537302,,
4436,Adamson Stadium,6500,,False,Brownsville,PA,15417,US,,40.0236854,-79.8839357,,
4437,"Memorial Stadium (Clarion, PA)",5000,,False,Clarion,PA,16214,US,,41.2148975,-79.3857047,,
4438,O'Shields-Stevenson Stadium,5000,,False,Cheyney,PA,19319,US,,39.9284433,-75.5227033,,
4439,Eiler-Martin Stadium,6000,,False,East Stroudsburg,PA,18301,US,,40.9995386,-75.1812913,,
4440,Sox Harrison Stadium,6000,,False,Edinboro,PA,,US,,41.8742225,-80.1317236,,
4441,McConnell Family Stadium,2500,,False,Erie,PA,16530,US,,42.1294712,-80.0852695,,
4463,Crusader Stadium,7671,,False,Belton,TX,76513,US,,31.0560132,-97.464453,,
4580,Bulldawg Stadium,0,,False,Copperas Cove,TX,76522,US,,31.124062,-97.9030785,,
4582,Hornet Stadium,26500,False,False,Montgomery,AL,36106,US,America/Chicago,32.3642223,-86.2896902,79.35839844,2012
4583,Razorback Stadium (Texarkana),0,,False,Texarkana,AR,71854,US,,33.4254259,-94.0430937,,
4617,Bristol Motor Speedway,162000,True,False,Bristol,TN,37620,US,America/New_York,36.516,-82.257,456.8201294,1961
4724,Audrey J. Walton Stadium at Vernon Kennedy Field,12000,,False,Warrensburg,MO,64093,US,,38.7624373,-93.7409596,,
4727,McLane Stadium,45140,False,False,Waco,TX,76704,US,America/Chicago,31.5582015,-97.1156702,117.0538101,2014
4728,TDECU Stadium,40000,False,False,Houston,TX,77004,US,America/Chicago,29.7219885,-95.3491623,9.57440567,2014
4729,Yulman Stadium,30000,False,False,New Orleans,LA,70118,US,America/Chicago,29.944616,-90.116692,0.0000000000000000000000000000000000000118,2014
4737,Croke Park Stadium,82300,False,False,Dublin,,,IE,,,,4.7,1884
4738,Levi's Stadium,68500,False,False,Santa Clara,CA,95054,US,America/Los_Angeles,37.403,-121.97,4.531901836,2014
4747,Abbott Memorial Alumni Stadium,10000,,False,Tuskegee,AL,36083,US,,32.4240286,-85.6916195,122.8,1925
4749,McPherson Memorial Stadium,7000,,False,Xenia,OH,45385,US,,39.6847822,-83.9296526,,
4750,The Reservation,10000,,False,Gaffney,SC,29342,US,,35.0717945,-81.6498195,212.4,2008
4751,Mewbourne Stadium,0,,False,Tyler,TX,,US,,32.3512601,-95.3010624,,
4752,Jahna Field,0,,False,Winter Haven,FL,33880,US,,28.0222435,-81.7328568,37.3,
4753,Greene Stadium,5000,,False,Liberty,MO,64968,US,,39.246479,-94.419079,,
4757,Edwards-Maurer Field,3000,False,False,Springfield,OH,45504,US,America/New_York,39.937943,-83.812075,309.1,1993
4762,Memorial Stadium (Commerce TX),11582,False,False,Commerce,TX,75428,US,America/Chicago,33.2442615,-95.9006353,171,1950
4763,Ranger Field,6000,,False,Alva,OK,73717,US,,36.8030501,-98.6660278,,
4765,Hillsboro Stadium,7600,False,False,Portland,OR,97124,US,America/Los_Angeles,45.554597,-122.90694,65.4,1999
4779,Thomas A. Robinson National Stadium,15000,True,False,Nassau,,,BS,,25.055569,-77.358736,3.182889223,1981
4829,John Clark Field,0,,False,Plano,TX,,US,,,,,
4851,Bazemore-Hyder Stadium,10100,,False,Valdosta,GA,31604,US,,30.8327022,-83.2784851,,
4852,Neta and Eddie DeRose ThunderBowl,6500,,False,Pueblo,CO,81003,US,,38.2544472,-104.609141,,
4853,Scott D. Miller Stadium,2500,,False,Dover,DE,47022,US,,39.158168,-75.5243682,,
4854,Perkins Stadium,13500,,False,Whitewater,WI,53190,US,,42.8336422,-88.7292679,,
4855,Leslie C. Quick Jr. Stadium,4000,,False,Chester,PA,19013,US,,39.849557,-75.3557458,,
4856,Mount Union Stadium,5600,,False,Alliance,OH,44601,US,,40.9153362,-81.1059309,,
4899,Fifth Third Stadium,11040,True,False,Kennesaw,GA,30144,US,America/New_York,34.0289318,-84.5676234,296.9589844,2010
4900,Kermit Tipton Stadium,6600,False,False,Johnson City,TN,37604,US,America/New_York,36.3269334,-82.3710142,544.1551514,2010
5015,Turner Stadium,4400,,False,Upland,IN,92602,US,,40.456862,-85.501228,282.0275574,2015
5083,New Turner Stadium,4400,,False,Upland,IN,92602,US,,40.456848,-85.501181,282.0274963,2012
5096,Toyota Stadium,5000,,False,Georgetown,KY,40324,US,,38.204444,-84.545556,270.7148743,1997
5113,Ruggles Field at Carpenter-Haygood Stadium,9600,,False,Arkadelphia,AR,71998,US,,34.1209292,-93.053784,,
5114,Shelton Stadium,4000,,False,Abilene,TX,79697,US,,32.44645,-99.7475905,,
5115,McCully Stadium,4100,,False,Wheaton,IL,60187,US,,41.8646959,-88.1101709,,
5116,O'Shaughnessy Stadium,5025,False,False,Saint Paul,MN,55105,US,America/Chicago,44.9497487,-93.0931028,237,1948
5117,Clemens Stadium,7482,,False,Collegeville,MN,56321,US,,45.5944117,-94.3622868,,
5118,Redwood Bowl,0,,False,Aracata,CA,,US,,,,,
5119,Maxwell Field,4000,,False,Mcminnville,OR,97128,US,America/Los_Angeles,45.2100367,-123.194463,50,
5120,J.J. Keller Field at Titan Stadium,9800,,False,Oshkosh,WI,54903,US,,44.0206919,-88.5408574,,
5121,University of Charleston Stadium,18500,,False,Charleston,WV,25314,US,,38.3505995,-81.6332812,,
5122,Shuford Stadium,5000,,False,Salisbury,NC,28144,US,,35.6709727,-80.4742261,,
5123,Little Giant Stadium,3500,,False,Crawfordsville,IN,47933,US,,40.0401991,-86.8990249,,
5124,Homewood Field,8500,,False,Baltimore,MD,21221,US,,39.2908816,-76.610759,,
5125,Stadium Red Field,6500,,False,Cortland,NY,,US,,41.2446453,-73.9259559,,
5127,Gene L. Shirk Stadium,5000,,False,Reading,PA,19501,US,,40.335345,-75.9279495,,
5133,Ram Stadium (WV),5000,,False,Shepherdstown,WV,25443,US,,39.4300996,-77.804161,,
5134,Bearcat Stadium,6500,,False,Maryville,MO,64468,US,,40.3460468,-94.8723858,,
5220,Garrison Stadium,5000,,False,Murfreesboro,TN,,US,,36.434053,-77.098431,18.69116974,2007
5221,ANZ Stadium,83500,True,False,Sydney,,2127 ,AU,Australia/Sydney,-33.846991,151.063435,9.444999695,1999
5237,Dana J. Dykhouse Stadium,19340,False,False,Brookings,SD,57006,US,America/Chicago,44.3210182,-96.7801386,495.7769775,2016
5238,Panther Stadium,15000,True,False,Prairie View,TX,28202,US,America/Chicago,30.0937874,-95.9960913,77.36286926,2016
5239,U.S. Bank Stadium,66468,,True,Minneapolis,MN,,US,,,,,
5263,Steele Stadium,3000,,False,Owensboro,KY,42   ,US,,37.742297,-87.119976,122.5809097,2004
5319,SunTrust Park,41084,True,False,Atlanta,GA,30339,US,America/New_York,33.890817,-84.467656,289.7,2017
5348,Mercedes-Benz Stadium,75000,False,True,Atlanta,GA,30313,US,America/New_York,33.755578,-84.400881,307.9,2017
5363,Allianz Stadium,45500,True,False,Sydney,NSW,2021 ,AU,Australia/Sydney,-33.888907,151.225343,42.8,1988
5388,Canvas Stadium,36500,False,False,Fort Collins,CO,80521,US,America/Denver,40.570015,-105.088435,1528.4,2017
5389,Kessler Stadium,4200,False,False,West Long Branch,NJ,7764 ,US,America/New_York,40.278953,-74.009451,9.9,1993
5400,William B. Greene Jr. Stadium,7694,False,False,Johnson City,TN,37604,US,America/New_York,36.299084,-82.374117,512.5,2017
5403,Orlando City Stadium,0,,True,Orlanda,FL,34133,US,,26.32122435,-81.69295734906564,,
5440,Wildcat Stadium (TX),12000,False,False,Abilene,TX,79601,US,America/Chicago,32.472275,-99.710464,520.9,2017
5455,Ford Center At The Star,,,True,Frisco,TX,,US,,,,,
5636,Wright Stadium,1200,,False,Oneonta,NY,13820,US,,42.453492,-75.0629531,,
5637,Vendetti Field,763,,False,Dudley,MA,01571,US,,42.0572744,-71.9396898,,
5638,Dave Wolk Stadium,5000,False,False,Castleton,VT,05735,US,America/New_York,43.6111275,-73.1807089,136,2009
5689,Seaverns Field At Harold Alfond Stadium,2000,,False,Waterville,ME,,US,,44.5520105,-69.6317121,,
5780,Altra Federal Credit Union Stadium,5000,,False,Winona,MN,55987,US,,43.9582272,-91.7807784,,
5781,Irwin Belk Stadium,3500,,False,Wingate,NC,28174,US,,34.9843176,-80.4492319,,
5782,Mountaineer Bowl,4000,,False,Gunnison,CO,81230,US,,38.6476702,-107.0603126,,
5783,McArthur Field,3000,,False,Monmouth,OR,97361,US,,44.8486414,-123.2290777,,
5784,Cebe Ross Field,3000,,False,Buckhannon,WV,26201,US,,38.9939426,-80.2322698,,
5785,Dickerson Stadium,5000,,False,Institute,WV,25112,US,,38.3836097,-81.7654665,,
5786,Sprankle-Sprandel Stadium,4000,,False,Albion,MI,49224,US,,42.243097,-84.7530304,,
5787,Docking Stadium,3000,,False,Adrian,MI,49221,US,,41.8975152,-84.0373054,,
5788,Merrill Field at Yunevich Stadium,1435,,False,Alfred,NY,14802,US,,42.2542334,-77.7906062,,
5789,Frank B. Fuhrer Field,3500,,False,Meadville,PA,36069,US,,41.641445,-80.151449,,
5790,Bahlke Field,4000,,False,Alma,MI,48801,US,,43.37892,-84.659727,,
5791,Turf Field,4000,,False,Reading,PA,19501,US,,40.335345,-75.9279495,,
5792,Pratt Field at Lehrman Stadium,2500,,False,Amherst,MA,03031,US,,42.3685658,-72.505714,,
5793,Macholtz Stadium,4300,,False,Anderson,IN,46016,US,,40.1053196,-85.6802541,,
5794,Caparso Field,1000,,False,Paxton,MA,01612,US,,42.3122967,-71.934172,,
5795,Edor Nelson Field,1400,,False,Minneapolis,MN,55488,US,,44.9772995,-93.2654692,,
5796,Charles D. Lindberg Stadium,1800,,False,Rock Island,IL,52801,US,,41.4411786,-90.5766144,,
5797,Vago Field,600,,False,Aurora,IL,60505,US,,41.7571701,-88.3147539,,
5798,Jerry E. Apple Stadium,2500,,False,Sherman,TX,75090,US,,36.2452294,-101.8858689,,
5799,Daly Field at Frank R. Campbell Stadium,1200,,False,Danville,VA,25130,US,,36.5859718,-79.3950228,,
5800,Jopson Athletic Complex,3500,,False,Bridgewater,VA,,US,,38.3820655,-78.9766975,,
5801,George Finnie Stadium,7800,,False,Berea,OH,44017,US,,41.3661614,-81.8543026,,
5802,Belhaven Bowl Stadium,1200,,False,Jackson,MS,39202,US,,32.2990021,-90.1847691,,
5803,Bison Stadium,1000,,False,Bethany,WV,,US,,40.205627,-80.5567384,,
5804,Royal Stadium,8000,,False,Arden Hills,MN,55126,US,,45.0761409,-93.1666945,,
5805,Alumni Field (OH),2600,,False,Bluffton,OH,45817,US,,40.8934459,-83.8917849,,
5806,Whittier Field,9000,,False,Brunswick,ME,04011,US,,43.9145244,-69.9653278,,
5807,Brevard Memorial Stadium,7000,,False,Brevard,NC,,US,,35.2334472,-82.7342919,,
5808,Edward C. Swenson Athletic Complex,1560,,False,Bridgewater,MA,50837,US,,41.9903787,-70.9750426,,
5809,J. Leslie Rollins Stadium,3000,,False,Storm Lake,IA,50588,US,,42.6452817,-95.1992726,,
5810,Coyer Field,3000,,False,Buffalo,NY,14026,US,,42.8867166,-78.8783922,,
5811,William Rolland Stadium,2000,False,False,Thousand Oaks,CA,91360,US,America/Los_Angeles,34.1705609,-118.8375937,272,2011
5812,Bernlohr Stadium,3000,,False,Bexley,OH,43209,US,,39.9692378,-82.936864,,
5813,Klein Field at Manitou,3500,,False,Northfield,MN,55057,US,,44.4582041,-93.161159,,
5814,Gesling Stadium,3500,,False,Pittsburgh,PA,15219,US,,40.4416941,-79.9900861,,
5815,Schneider Stadium,2000,,False,Waukesha,WI,53187,US,,43.0053145,-88.24736430153254,,
5816,Art Keller Field,2448,,False,Kenosha,WI,53140,US,,42.5846773,-87.8212263,,
5817,Ron and Joyce Schipper Stadium,1000,,False,Pella,IA,50219,US,,41.4073138,-92.9174074,,
5818,Farris Stadium,3000,,False,Danville,KY,,US,,37.6456488,-84.7721823,,
5819,Ernie Chapman Stadium,2000,,False,Orange,CA,92866,US,,33.7500378,-117.8704931,,
5820,Amos Alonzo Stagg Field,3500,,False,Chicago,IL,60022,US,,41.8755616,-87.6244212,,
5821,Fritz B. Burns Stadium,3000,,False,Claremont,CA,91711,US,,34.0966764,-117.7197785,,
5822,Cadet Memorial Field,4500,,False,New London,CT,06320,US,,41.3556187,-72.0997804,,
5823,Clark Field,2200,,False,Cedar Rapids,IA,,US,,41.9758872,-91.6704053,,
5824,Lions Stadium,6000,False,False,Ewing,NJ,08628,US,America/New_York,40.2688105,-74.8006895,50,1984
5825,Jake Christiansen Stadium,7000,,False,Moorhead,MN,,US,,46.8739081,-96.7538674,,
5826,Concordia Stadium,1500,,False,River Forest,IL,60305,US,America/Chicago,41.8978091,-87.8139483,197,
5827,Tomasini Stadium,800,,False,Mequon,WI,54537,US,,43.2219088,-87.9822969,,
5828,Van Metre Field at Ash Park,1100,,False,Mount Vernon,IA,,US,,41.9222443,-91.4171209,,
5829,Old National Bank Stadium,1400,,False,Saint Bonifacius,MN,,US,,,,,
5830,Walter M. Katz Field,1600,,False,Milton,MA,12547,US,,42.2501425,-71.065573,,
5831,Dale Lippert Field,1500,,False,Franklin,MA,03235,US,,34.440962,-87.8339064,,
5832,Justin F. Coressel Stadium,4000,,False,Defiance,OH,43512,US,,41.2844933,-84.3557802,,
5833,Robert A. Lipinski Field at James Work Memorial Stadium,2000,,False,New Britain,PA,18901,US,,40.30815835,-75.2164370939226,,
5834,Deeds Field-Piper Stadium,3000,,False,Granville,OH,43023,US,,40.0681192,-82.5196037,,
5835,Biddle Field,2577,,False,Carlisle,PA,35956,US,,40.201499,-77.1890783,,
5836,Chalmers Field,4000,,False,Dubuque,IA,50118,US,,42.5006243,-90.6647985,,
5838,Ornelas Stadium,2046,,False,Marshall,TX,75670,US,,32.5447756,-94.3661004,,
5839,Langhorst Field,2500,,False,Elmhurst,IL,60126,US,,41.8994745,-87.9403418,,
5840,Fred Selfe Stadium at Nicewonder Field,5500,,False,Meadowview,VA,VA 24,US,,37.3065238,-80.0267067,,
5841,Pete FioRito Stadium at McKinzie Field,2500,,False,Eureka,IL,61530,US,America/Chicago,40.7213015,-89.2726708,235,
5842,Robert T. Shields Field,1000,,False,Madison,NJ,07940,US,,40.7598227,-74.417097,,
5843,W.B. Adams Stadium,5500,,False,Ferrum,VA,24088,US,,36.937856999999994,-80.01424992208018,,
5844,McAfee Field,1200,,False,Hancock,MI,49930,US,,47.126871,-88.580956,,
5845,Elliot Field Athletic Complex,1200,,False,Fitchburg,MA,01420,US,,42.5903661,-71.8119837,,
5847,Sponaugle-Williamson Field,4000,,False,Lancaster,PA,17603,US,,40.03813,-76.3056686,,
5848,Hotchkiss Field,1500,,False,Washington,DC,20549,US,,38.8950368,-77.0365427,,
5849,Reeves Field (PA),6000,,False,Beaver Falls,PA,15010,US,,40.7520097,-80.3192295,,
5850,Stoffer Family Stadium,3300,,False,Newberg,OR,,US,,45.300347,-122.972751,,
5851,Shirk Field at Musselman Stadium,6000,,False,Gettysburg,PA,17325,US,,39.8308973,-77.231012,,
5852,Jamieson Stadium,10000,,False,Greensboro,NC,27401,US,,36.0726355,-79.7919754,,
5853,Francis Field (IL),2000,,False,Greenville,IL,62246,US,,38.8922687,-89.4131356,,
5854,Hoernemann Stadium,1300,,False,Tiffin,OH,44883,US,,41.114485,-83.1779537,,
5855,Charles A. Henry Field,2500,,False,Hiram,OH,44234,US,,41.312555,-81.14371,,
5856,Boswell Field at David J. Urick Stadium,3000,,False,Geneva,NY,14456,US,,42.8690271,-76.9786122,,
5857,Gordon Wood Stadium,7500,,False,Brownwood,TX,76801,US,,31.7070026,-98.9831022,,
5858,England Stadium,1468,,False,Jacksonville,IL,,US,,39.7343037,-90.2288356,,
5859,Tucci Stadium,3500,,False,Bloomington,IL,,US,,40.4797828,-88.9939147,,
5860,Mapleleaf Athletic Complex,5000,,False,Mount Pleasant,IA,52641,US,,40.966312,-91.5539956,,
5861,Rosenbloom Field,1500,,False,Grinnell,IA,50112,US,,41.7430237,-92.7239637,,
5862,Butterfield Stadium,5000,,False,Ithaca,NY,,US,,42.4396039,-76.4968019,,
5863,Don Shula Stadium at Wasmer Field,5416,,False,University Heights,OH,45220,US,,41.497831,-81.537346,,
5864,Robert E. Thorn Field,3500,,False,Grove City,PA,,US,,41.1579008,-80.0886631,,
5866,Rex Stadium,2800,,False,Alamosa,CO,81101,US,,37.5780995,-105.7890452,,
5867,Albany State University Coliseum,10000,,False,Albany,GA,31701,US,,31.5782062,-84.1556809,,
5868,Ronald J. Abdow Field,4000,,False,Springfield,MA,56087,US,,42.1018764,-72.5886727,,
5869,LeGrand Stadium at 1st Community Credit Union Field,5670,,False,San Angelo,TX,76903,US,,31.4649685,-100.4405094,,
5870,Thone Stadium at Buerkle Field,6500,,False,Russellville,AR,26680,US,,35.2784173,-93.1337856,,
5871,Convoy Leslie Cotton Boll Stadium,3650,,False,Monticello,AR,26302,US,,33.6293427,-91.7912327,,
5872,Kirkeby-Over Stadium,6500,,False,Sioux Falls,SD,57117,US,,43.5488256,-96.7307737,,
5873,Bulldogs Stadium,2964,,False,Bowie,MD,20720,US,,38.9424464,-76.7301718,,
5874,Chet Anderson Stadium,3500,,False,Bemidji,MN,56601,US,,47.4785418,-94.8907869,,
5875,Charlie W. Johnson Stadium,10000,,False,Columbia,SC,29201,US,,34.0007493,-81.0343313,,
5876,Bentley University Football Stadium,4800,,False,Waltham,MA,05491,US,,42.3756401,-71.2358004,,
5877,Lyle Hare Stadium,4200,,False,Spearfish,SD,57783,US,,44.490817,-103.85937,,
5878,Wantland Stadium,10000,,False,Edmond,OK,73083,US,,35.6571367,-97.4649038,,
5879,Tomlinson Stadium,4000,,False,Ellensburg,WA,98926,US,,46.9970635,-120.545122,,
5880,Elliott Field at Don Beebe Stadium,3500,,False,Chadron,NE,69337,US,,42.8309807,-103.0003729,,
5881,CAU Panther Stadium,5000,,False,Atlanta,GA,30315,US,,33.7489924,-84.3902644,,
5882,Ralph Stocker Stadium,8000,,False,Grand Junction,CO,50107,US,,39.063956,-108.5507317,,
5883,Marv Kay Stadium at Campbell Field,4000,,False,Golden,CO,62339,US,,39.7546349,-105.2205809,,
5884,Buffalo Stadium,12000,,False,Canyon,TX,79016,US,,34.9799429,-101.919197,,
5885,First Security Stadium,5854,,False,Searcy,AR,72121,US,,35.9018987,-92.7098744,,
5886,West Family Stadium,4000,,False,Wheeling,WV,26003,US,,40.0639616,-80.7209149,,
5887,I.L. & Sue Morris Stadium,2800,,False,Glenville,WV,26351,US,,38.9342573,-80.8376033,,
5888,University Stadium (GA),10000,True,False,Carrollton,GA,30118,US,America/New_York,33.58006,-85.12064,317,2009
5889,Carpenter-Haygood Stadium,9600,,False,Arkadelphia,AR,71998,US,,34.1209292,-93.053784,,
5890,Lewis Field Stadium,6362,,False,Hays,KS,67601,US,,38.8791783,-99.3267702,,
5891,Wilkins Stadium,6000,,False,Magnolia,AR,71754,US,,33.2670725,-93.2393341,,
5892,Armfield Athletic Center,2200,,False,Greensboro,NC,27401,US,,36.0726355,-79.7919754,,
5893,Hollingsworth Field,3000,,False,Saint Peter,MN,56082,US,,44.3238384,-93.9585295,,
5894,Steuben Field,2000,,False,Clinton,NY,12923,US,,44.7278943,-73.6686982,,
5895,Klas Field,2000,,False,Saint Paul,MN,,US,,44.9497487,-93.0931028,,
5896,Lewis C. Everett Stadium,1850,,False,Farmville,VA,23901,US,,37.3024713,-78.3923813,,
5897,Francis Field (MO),4000,,False,Saint Louis,MO,63103,US,,38.6264256,-90.1995853,,
5898,John Coughlin Memorial Field,2000,,False,Worcester,MA,01613,US,,42.2625621,-71.8018877,,
5899,"Alumni Stadium (Worcester, MA)",2000,,False,Worcester,MA,01613,US,,42.2625621,-71.8018877,,
5900,Don and Nona Williams Stadium,4500,,False,Menomonie,WI,54751,US,,44.8755183,-91.9193422,,
5901,David Smith Stadium at Ramer Field,2300,,False,River Falls,WI,54022,US,,44.8595111,-92.6265897,,
5902,Knox Stadium,3000,,False,Huntingdon,PA,16652,US,,40.4847959,-78.0102813,,
5903,Community Stadium at Goerke Park,4000,,False,Stevens Point,WI,54881,US,,44.5229223,-89.574111,,
5904,Angell Field,2458,,False,Kalamazoo,MI,49007,US,,42.291707,-85.5872286,,
5905,Kean Alumni Stadium,5300,False,False,Union,NJ,07083,US,America/New_York,40.6976019,-74.2632024,33,
5906,McBride Field,1762,,False,Gambier,OH,43022,US,,40.375643,-82.3970994,,
5907,McCarthy Stadium (Wilkes Barre),3000,,False,Wilkes Barre Township,PA,18702,US,,41.23369915,-75.85364178943517,,
5908,Harley Knosher Bowl,6000,,False,Galesburg,IL,61401,US,,40.9475652,-90.3712169,,
5909,Ortmayer Stadium,2500,,False,La Verne,CA,91750,US,,34.1008426,-117.7678355,,
5910,Callaway Stadium,5000,,False,Lagrange,GA,,US,,33.039291,-85.0313269,,
5911,Ralph E. Davis Pioneer Stadium,10000,,False,Platteville,WI,53818,US,,42.7342942,-90.4784451,,
5913,Warrior Field at Raabe Stadium,1700,False,False,Wauwatosa,WI,53226,US,America/Chicago,43.0494122,-88.0079271,206,2004
5914,Veterans Memorial Stadium (WI),10000,,False,La Crosse,WI,54602,US,,43.8122836,-91.2514355,,
5915,Farwell Field,2000,,False,Lake Forest,IL,60045,US,,42.2586342,-87.840625,,
5916,Carson Park,6500,,False,Eau Claire,WI,54720,US,,44.811349,-91.4984941,,
5917,Ratliff Stadium,17931,,False,Odessa,TX,79766,US,,31.8457149,-102.367687,,
5918,Taylor Field,1000,False,False,Plymouth,WI,53073,US,America/Chicago,43.7486054,-87.977038,260,2017
5919,Ron Roberts Field at the Banta Bowl,3634,,False,Appleton,WI,,US,,44.2613967,-88.4069744,,
5920,Griswold Stadium,3000,,False,Portland,OR,97201,US,,45.5202471,-122.6741949,,
5921,Rock Bowl,10000,,False,Dubuque,IA,50118,US,,42.5006243,-90.6647985,,
5922,Wildcat Field,7000,,False,Pineville,LA,71309,US,,31.3224044,-92.4343035,,
5923,Legacy Field in Carlson Stadium,5000,,False,Decorah,IA,,US,,43.3041609,-91.7859098,,
5925,David Person Field,3700,,False,Williamsport,PA,17701,US,,41.2493292,-77.0027671,,
5926,Henry G. Steinbrenner '27 Stadium,1000,,False,Cambridge,MA,21613,US,,42.3750997,-71.1056157,,
5927,Freesen Field,1400,,False,Jacksonville,IL,,US,,39.7343037,-90.2288356,,
5928,Macalester Stadium,4000,,False,Saint Paul,MN,,US,,44.9497487,-93.0931028,,
5929,Ritchie Field,1500,,False,Castine,ME,04421,US,,44.388164,-68.79982,,
5930,Carl W. Burt Memorial Stadium,4500,,False,North Manchester,IN,46962,US,,41.0006005,-85.768597,,
5931,Don Drumm Stadium,5000,,False,Marietta,OH,45750,US,,39.4167742,-81.4548392,,
